DocNo,DDate,CustID,Curncy,Creater,OrdAmt,CreateDate
87942,3/13/14,DECTRA,USD,VITA,10257.12,3/13/14
87943,3/13/14,DECTRA,USD,VITA,2814,3/13/14
87944,3/13/14,DG,USD,VITA,3096,3/13/14
87939,3/12/14,GGSM,USD,VITA,23883.84,3/12/14
87940,3/12/14,LOCA,USD,VITA,2874,3/12/14
87941,3/12/14,TECHWARE,USD,VITA,14448,3/12/14
3038,3/11/14,OPTICAID,USD,SHERRY,17072.84,3/11/14
70984,3/11/14,PROT-CAP ,USD,ANGELA,96130,3/11/14
87937,3/11/14,LOGA,USD,VITA,28061.4,3/11/14
87938,3/11/14,KONG,USD,VITA,9048,3/11/14
70983,3/10/14,IL SUK,USD,ANGELA,2115,3/10/14
87862A,3/10/14,KONG,USD,VITA,345.6,3/10/14
87935,3/10/14,KONG,USD,VITA,672,3/10/14
87936,3/10/14,ARIO,USD,VITA,13098.4,3/10/14
3032,3/7/14,ROC,USD,SHERRY,2593,3/7/14
3033,3/7/14,IRID,USD,SHERRY,3662,3/7/14
3034,3/7/14,LIBE,USD,SHERRY,691.2,3/7/14
3035,3/7/14,DUBR,USD,SHERRY,7920,3/7/14
3036,3/7/14,WINT,USD,SHERRY,4155,3/7/14
3037,3/7/14,UVWR,USD,SHERRY,48624,3/7/14
60411,3/7/14,JYRSA,USD,JUDY,18830,3/7/14
60412,3/7/14,JYRSA,USD,JUDY,18830,3/7/14
60413,3/7/14,AUSLINK,USD,JUDY,911.6,3/7/14
70981,3/7/14,IL SUK,USD,ANGELA,363.7,3/7/14
70982,3/7/14,IL SUK,USD,ANGELA,5950,3/7/14
87933,3/7/14,CLUTCH,USD,VITA,1444,3/7/14
87934,3/7/14,KM,USD,VITA,2680,3/7/14
3030,3/6/14,OTTICA,USD,SHERRY,5605,3/6/14
3031,3/6/14,DIEZ,USD,SHERRY,10476,3/6/14
50089,3/6/14,PANO,USD,ADISON,716,3/6/14
60408,3/6/14,PROT,USD,JUDY,3709,3/6/14
60409,3/6/14,OPTIKA KRA,USD,JUDY,980,3/6/14
60410,3/6/14,OPTIQ,USD,JUDY,1000,3/6/14
70979,3/6/14,STYLE,USD,ANGELA,3820.4,3/6/14
70980,3/6/14,MERCAVISION,USD,ANGELA,22246.46,3/6/14
3029,3/5/14,DEGI,USD,SHERRY,15612,3/5/14
50087,3/5/14,WOLFPEAK,USD,ADISON,6599.28,3/5/14
50088,3/5/14,WOLFPEAK,USD,ADISON,4967.42,3/5/14
3028,3/4/14,KLEA,USD,SHERRY,1846.8,3/4/14
87931,3/4/14,TECHWARE,USD,VITA,436,3/4/14
87932,3/4/14,BARZ,USD,VITA,5059.84,3/4/14
3026,3/3/14,LIBE,USD,SHERRY,68040,3/3/14
3027,3/3/14,MULT,USD,SHERRY,4146,3/3/14
50086,3/3/14,BAA,USD,ADISON,4218,3/3/14
60406,3/3/14,TOYA,USD,JUDY,39005.18,3/3/14
60407,3/3/14,ERICA OPTICAL,USD,JUDY,8179,3/3/14
70976,3/3/14,Pacific Coast,USD,ANGELA,1012,3/3/14
70977,3/3/14,SPEED,USD,ANGELA,4860,3/3/14
70978,3/3/14,COYOTE,USD,ANGELA,2890,3/3/14
3025,2/27/14,PRO,USD,VITA,2230,2/27/14
70975,2/27/14,PHILLIPS,USD,ANGELA,350,2/27/14
3021,2/26/14,3F,USD,SHERRY,385,2/26/14
3024,2/26/14,MAJOR,USD,SHERRY,76416.6,2/26/14
20140226,2/26/14,INTEL SALES,USD,JUDY,120,2/26/14
50084,2/26/14,MEDA,USD,ADISON,1853,2/26/14
50085,2/26/14,MEDA,USD,ADISON,1753,2/26/14
87929,2/26/14,KAZ,USD,VITA,1772,2/26/14
87930,2/26/14,PELI,USD,VITA,7575,2/26/14
3023,2/25/14,KLEA,USD,SHERRY,170,2/25/14
60405,2/25/14,Fashion,USD,JUDY,3573,2/25/14
70974,2/25/14,BOURFU,NTD,ANGELA,71706,2/25/14
87927,2/25/14,TECHWARE,USD,VITA,14898,2/25/14
87928,2/25/14,OJSC,USD,VITA,16910,2/25/14
3022,2/24/14,VICSA,USD,SHERRY,1516,2/24/14
3020,2/21/14,TOPG,USD,SHERRY,3140,2/21/14
20140221,2/21/14,MICHAEL,USD,JUDY,40,2/21/14
70973,2/21/14,SAFETYWARE,USD,ANGELA,9100,2/21/14
70972,2/20/14,EFOCUS,USD,ANGELA,7841.25,2/20/14
3019,2/19/14,VICSA-ME,USD,SHERRY,7633.2,2/19/14
70971,2/19/14,JDM,USD,ANGELA,1300,2/19/14
87925,2/19/14,BINTEC,USD,VITA,4140,2/19/14
87926,2/19/14,KONG,USD,VITA,3480,2/19/14
3011,2/18/14,3F,USD,SHERRY,5578.4,2/18/14
60404,2/18/14,INNOV,USD,JUDY,906,2/18/14
3017,2/17/14,GATEOPTICAL,USD,SHERRY,11224,2/17/14
3018,2/17/14,IRID,USD,SHERRY,1920,2/17/14
3016,2/14/14,__,NTD,SHERRY,3675,2/14/14
70970,2/14/14,PROT-CAP ,USD,ANGELA,92660,2/14/14
87922,2/14/14,LOGA,USD,VITA,3340.25,2/14/14
87923,2/14/14,PELI,USD,VITA,5139,2/14/14
87924,2/14/14,KONG,USD,VITA,6540,2/14/14
3013,2/13/14,MEDNOVA,USD,SHERRY,5831.92,2/13/14
3014,2/13/14,DUNE,USD,SHERRY,7620,2/13/14
3015,2/13/14,VICSA,USD,SHERRY,1516,2/13/14
70969,2/13/14,SFSL,USD,ANGELA,928,2/13/14
3012,2/12/14,pro-grade,NTD,SHERRY,102000,2/12/14
60402,2/12/14,TKS,USD,JUDY,7397.77,2/12/14
60403,2/12/14,____,USD,JUDY,9184,2/12/14
70967,2/12/14,GUARDSMAN,USD,ANGELA,35470,2/12/14
70968,2/12/14,AL,USD,ANGELA,35945.6,2/12/14
60401,2/11/14,KAVEH,USD,JUDY,16702,2/11/14
70966,2/11/14,MULTILENS,USD,ANGELA,2490,2/11/14
50083,2/10/14,SOUVENIR,USD,ADISON,131445.9,2/10/14
70965,2/10/14,SCHMERLER,USD,ANGELA,58304.8,2/10/14
87919,2/10/14,GROLLS,USD,VITA,13758,2/10/14
87920,2/10/14,CLUTE,USD,VITA,65274,2/10/14
87921,2/10/14,TIDA,USD,VITA,4005,2/10/14
60399,2/7/14,KORUS,USD,JUDY,4615.29,2/7/14
60400,2/7/14,OSH,USD,JUDY,21743,2/7/14
70964,2/7/14,CHIN LAI,USD,ANGELA,17135,2/7/14
87918,2/7/14,ups,USD,VITA,7323,2/7/14
3009,2/6/14,LIBE,USD,SHERRY,11577.6,2/6/14
3010,2/6/14,IRID,USD,SHERRY,1859,2/6/14
70963,2/6/14,COURAGE,USD,ANGELA,2254,2/6/14
60398,2/5/14,SPECTACLES,USD,JUDY,2012,2/5/14
70962,2/5/14,CAPRI OPTICS,USD,ANGELA,3564,2/5/14
87890A,2/5/14,LOCA,USD,VITA,762,2/5/14
87896A,2/5/14,SEKYE,USD,VITA,1617,2/5/14
87916,2/5/14,D&G,USD,VITA,2990,2/5/14
87917,2/5/14,TECHWARE,USD,VITA,16722,2/5/14
3007,1/29/14,DEGI,USD,SHERRY,18858,1/29/14
3008,1/29/14,UVWR,USD,SHERRY,600,1/29/14
3006,1/28/14,JUHA,USD,SHERRY,18276,1/28/14
50081,1/28/14,QURTOBA,USD,ADISON,26000,1/28/14
50082,1/28/14,QURTOBA,USD,ADISON,61400,1/28/14
3005,1/27/14,LIBE,USD,SHERRY,30787.04,1/27/14
60396,1/27/14,HINDUSTAN,USD,JUDY,7640,1/27/14
60397,1/27/14,SAFETMAGS,USD,JUDY,2476,1/27/14
70961,1/27/14,BAN,USD,ANGELA,5122.75,1/27/14
87915,1/27/14,BINTEC,USD,VITA,18260.4,1/27/14
50080,1/24/14,WOLFPEAK,USD,ADISON,2128.9,1/24/14
87914,1/24/14,OJSC,USD,VITA,2168,1/24/14
HP14012303,1/24/14,HORMAN,NTD,VITA,5250,1/24/14
60395,1/23/14,HORIZONE,USD,JUDY,11680,1/23/14
87911,1/22/14,TECHWARE,USD,VITA,960,1/22/14
87912,1/22/14,DECTRA,USD,VITA,7200,1/22/14
87913,1/22/14,DECTRA,USD,VITA,12300,1/22/14
60393,1/21/14,YATO CHINA,USD,JUDY,2470.23,1/21/14
60394,1/21/14,MOUCHES,USD,JUDY,2557.5,1/21/14
50078,1/17/14,OPTIQUE D,USD,ADISON,3875,1/17/14
50079,1/17/14,Suo,USD,ADISON,125,1/17/14
70960,1/17/14,PHILLIPS,USD,ANGELA,7800,1/17/14
87909,1/17/14,UNIQ,USD,VITA,8124,1/17/14
87910,1/17/14,LOCA,USD,VITA,505,1/17/14
70958,1/16/14,IL SUK,USD,ANGELA,4490,1/16/14
70959,1/16/14,PROFIX,USD,ANGELA,3700,1/16/14
87907,1/16/14,MTLK,USD,VITA,96500,1/16/14
87908,1/16/14,TECHWARE,USD,VITA,9656.4,1/16/14
3004,1/15/14,TOPG,USD,SHERRY,2745,1/15/14
50077,1/15/14,CONCEG,USD,ADISON,18800,1/15/14
70955,1/15/14,CONG ,USD,ANGELA,19890,1/15/14
70956,1/15/14,BOURFU,NTD,ANGELA,143412,1/15/14
70957,1/15/14,STYLE,USD,ANGELA,1570,1/15/14
87900,1/15/14,OZCO,USD,VITA,50478,1/9/14
87906,1/15/14,PELI,USD,VITA,3402,1/15/14
PGT1406802,1/15/14,FUCO,USD,ANGELA,884.73,1/15/14
60392,1/14/14,BOW,USD,JUDY,450,1/14/14
87905,1/14/14,KESKIN,USD,VITA,63490.56,1/14/14
50076,1/13/14,OPTIQUE D,USD,ADISON,1110,1/13/14
70954,1/13/14,SPECIALIST,USD,ANGELA,1000,1/13/14
87902,1/13/14,DAYTONA,USD,VITA,2460,1/13/14
87903,1/13/14,VAC,USD,VITA,6988.8,1/13/14
87904,1/13/14,KONG,USD,VITA,3528,1/13/14
60390,1/10/14,CA,USD,JUDY,5661.54,1/10/14
60391,1/10/14,Baleia,USD,JUDY,10643.7,1/10/14
87901,1/10/14,NAGY,USD,VITA,2743.28,1/10/14
3003,1/9/14,LIBE,USD,SHERRY,1620,1/9/14
50075,1/9/14,OPTIQUE D,USD,BONNIE,525,1/9/14
60389,1/9/14,3G EU,USD,JUDY,26261.2,1/9/14
87897,1/9/14,TOTS,USD,VITA,18115.44,1/9/14
3002,1/8/14,OTTICA,USD,SHERRY,2655,1/8/14
50074,1/8/14,SOUVENIR,USD,BONNIE,122369.7,1/8/14
87899,1/7/14,KONG,USD,VITA,1080,1/7/14
70926,1/6/14,IMAGEM,USD,ANGELA,5130.7,10/8/13
87898,1/6/14,CELICA,USD,VITA,5458.5,1/6/14
3001,1/3/14,COOOL,USD,SHERRY,2690,1/3/14
50072,1/3/14,OPTIQUE D,USD,BONNIE,2720,1/3/14
50073,1/3/14,WOLFPEAK,USD,BONNIE,1419.26,1/3/14
60388,12/30/13,ESELL,USD,JUDY,7227,12/30/13
87895,12/30/13,OTELO,USD,VITA,3587.04,12/30/13
87896,12/30/13,SEKYE,USD,VITA,10574.6,12/30/13
87893,12/27/13,KONG,USD,VITA,1440,12/27/13
87894,12/27/13,IS,USD,VITA,12120,12/27/13
2327,12/24/13,OPTICAID,USD,SHERRY,12853.62,12/24/13
87892,12/24/13,ups,USD,VITA,7269,12/24/13
2326,12/23/13,LIBE,USD,SHERRY,33549.12,12/23/13
87891,12/23/13,LOGA,USD,VITA,28052.43,12/23/13
2325,12/20/13,VICSA-ME,USD,SHERRY,6465,12/20/13
50071,12/20/13,OPTIQUE D,USD,BONNIE,3431.48,12/20/13
60387,12/20/13,____,USD,JUDY,5080,12/20/13
87888,12/20/13,PELI,USD,VITA,756,12/20/13
87889,12/20/13,DECTRA,USD,VITA,3744.24,12/20/13
87889A,12/20/13,DECTRA,USD,VITA,1422,12/20/13
87890,12/20/13,LOCA,USD,VITA,10227,12/20/13
2324,12/19/13,ROC,USD,SHERRY,624,12/19/13
50070,12/19/13,HAYNE,USD,BONNIE,13492.8,12/19/13
60386,12/19/13,AOM,USD,JUDY,37460,12/19/13
87887,12/19/13,OFAR,USD,VITA,7140,12/19/13
2323,12/18/13,OPTICAID,USD,SHERRY,10675.72,12/18/13
60385,12/18/13,Safety Mar,USD,JUDY,2016,12/18/13
87886,12/18/13,ANDERCO,USD,VITA,21675,12/18/13
02252-1,12/17/13,DEGI,USD,SHERRY,8640,12/17/13
2322,12/17/13,VICSA-CO,USD,SHERRY,4896,12/17/13
60384,12/17/13,BUL,USD,JUDY,18828.48,12/17/13
87885,12/17/13,CROM,USD,VITA,3519,12/17/13
2321,12/16/13,UVWR,USD,SHERRY,30816,12/16/13
50069,12/16/13,TOPI,USD,BONNIE,2232,12/16/13
87884,12/16/13,CLUTE,USD,VITA,19686,12/16/13
2320,12/13/13,TRIMAX,NTD,SHERRY,478860,12/13/13
70952,12/13/13,QSN,USD,ANGELA,3071,12/13/13
70953,12/13/13,ICON,USD,ANGELA,960,12/13/13
87883,12/13/13,KONG,USD,VITA,5358,12/13/13
87882,12/12/13,CROM,USD,VITA,4650,12/12/13
9690,12/12/13,__,NTD,SHERRY,5250,12/12/13
50068,12/11/13,OTIA,USD,BONNIE,1178,12/11/13
87881,12/11/13,BARZ,USD,VITA,5716,12/11/13
70951,12/10/13,LAATUHANSKA,USD,ANGELA,2940,12/10/13
87879,12/10/13,MTLK,USD,VITA,87000,12/10/13
87880,12/10/13,OJSC,USD,VITA,3200,12/10/13
2316,12/9/13,NOIR,USD,SHERRY,2970,12/9/13
2317,12/9/13,IDEAL,USD,SHERRY,3120,12/9/13
2318,12/9/13,UVWR,USD,SHERRY,600,12/9/13
2319,12/9/13,IDEAL,USD,SHERRY,35436,12/9/13
60383,12/9/13,NUOVA,USD,JUDY,5023.2,12/9/13
87878,12/9/13,STEREO,USD,SHERRY,9780,12/9/13
50064,12/5/13,CIVMEC,AUD,ANGELA,28660,11/6/13
70950,12/5/13,Vision Express ,USD,ANGELA,985,12/5/13
87877,12/5/13,TECHWARE,USD,VITA,6687,12/5/13
2315,12/4/13,OPTICAID,USD,SHERRY,826.56,12/4/13
HP13120403,12/4/13,HORMAN,NTD,VITA,29400,12/4/13
50067,12/3/13,SOUVENIR,USD,BONNIE,94294.5,12/3/13
70948,12/3/13,SCHMERLER,USD,ANGELA,47075.8,12/3/13
70949,12/3/13,IL SUK,USD,ANGELA,4620,12/3/13
87874,12/3/13,protex,USD,VITA,16300.8,12/3/13
87875,12/3/13,STOXDAL,USD,VITA,3019,12/3/13
87876,12/3/13,STRA,USD,VITA,6303,12/3/13
2314,12/2/13,TOMAS,USD,SHERRY,1453.5,12/2/13
70947,12/2/13,SAFETYWARE,USD,ANGELA,6011,12/2/13
87873,12/2/13,TECHWARE,USD,VITA,34776.6,12/2/13
2312,11/29/13,OTTICA,USD,SHERRY,1440,11/29/13
2313,11/29/13,GLOBAL,USD,SHERRY,303,11/29/13
87872,11/29/13,BARZ,USD,VITA,3113,11/29/13
50061,11/28/13,WOLFPEAK,USD,BONNIE,7451.13,10/21/13
70946,11/28/13,Westernex,USD,ANGELA,6167,11/28/13
2311,11/27/13,CHIY,USD,SHERRY,830,11/27/13
60382,11/27/13,GEVANTA,USD,JUDY,3070,11/27/13
2310,11/26/13,UVWR,USD,SHERRY,14918,11/26/13
2308,11/25/13,VICSA-AR,USD,SHERRY,265,11/25/13
2309,11/25/13,VICSA-BR,USD,SHERRY,10750,11/25/13
60380,11/25/13,DUPA,USD,JUDY,2281,11/25/13
60381,11/25/13,USHAFIRE,USD,JUDY,9315,11/25/13
87798-1,11/25/13,KONG,USD,VITA,486,11/25/13
2307,11/22/13,MANN,USD,SHERRY,2542.5,11/22/13
2295,11/21/13,GLOBAL,USD,SHERRY,40854,11/21/13
2296,11/21/13,GLOBAL,USD,SHERRY,8952,11/21/13
2297,11/21/13,GLOBAL,USD,SHERRY,2809.8,11/21/13
2298,11/21/13,GLOBAL,USD,SHERRY,7152,11/21/13
60379,11/21/13,South,USD,JUDY,14926,11/21/13
2306,11/20/13,LIBE,USD,SHERRY,32770.08,11/20/13
60378,11/20/13,YATO CHINA,USD,JUDY,5064.3,11/20/13
70944,11/19/13,SULLYS,USD,ANGELA,3450,11/19/13
87871,11/19/13,CLUTE,USD,VITA,32391,11/19/13
70942,11/18/13,JDM,USD,ANGELA,7770,11/18/13
70943,11/18/13,GUARDSMAN,USD,ANGELA,43114,11/18/13
87870,11/18/13,KONG,USD,VITA,16210.2,11/18/13
50066,11/15/13,OPTIQUE D,USD,BONNIE,1050,11/15/13
60376,11/15/13,KUO & JOYCE,USD,JUDY,750,11/15/13
60377,11/15/13,HOON,USD,JUDY,591,11/15/13
70941,11/15/13,SCHMERLER,USD,ANGELA,2907,11/15/13
50065,11/14/13,SOUVENIR,USD,BONNIE,146135.4,11/14/13
60375,11/14/13,Ploberger,USD,JUDY,22416,11/14/13
70940,11/14/13,KHALED,USD,ANGELA,9576,11/14/13
87869,11/14/13,RAYONG,USD,VITA,9219,11/14/13
60373,11/13/13,MOUCHES,USD,JUDY,6318,11/13/13
60374,11/13/13,KORUS,USD,JUDY,10696.78,11/13/13
87867,11/13/13,MAPE,USD,VITA,6220,11/13/13
87868,11/13/13,KDEEK,USD,VITA,3864,11/13/13
2303,11/12/13,MAXC,USD,SHERRY,1252,11/12/13
2304,11/12/13,OOS,USD,SHERRY,1620,11/12/13
2305,11/12/13,PASS,USD,SHERRY,3015,11/12/13
60372,11/12/13,HORIZONE,USD,JUDY,55.52,11/12/13
70939,11/12/13,SINHAN,USD,ANGELA,17304,11/12/13
87866,11/12/13,INTRAS,USD,VITA,1290.5,11/12/13
87863,11/11/13,JEFF,USD,VITA,20455,11/11/13
87864,11/11/13,SZYB,USD,VITA,3440,11/11/13
87865,11/11/13,TONI,USD,VITA,55890,11/11/13
60371,11/8/13,FBD,USD,JUDY,764,11/8/13
70938,11/8/13,PHILLIPS,USD,ANGELA,175,11/8/13
70937,11/7/13,nara,USD,ANGELA,61550,11/7/13
2301,11/6/13,DEGI,USD,SHERRY,1836,11/6/13
2302,11/6/13,MCCOR,USD,SHERRY,40656.96,11/6/13
87862,11/6/13,KONG,USD,VITA,4992,11/6/13
87859,11/5/13,STOXDAL,USD,VITA,10154.76,11/5/13
87861,11/5/13,CLUTCH,USD,VITA,2705,11/5/13
2300,11/4/13,UVWR,USD,SHERRY,8856,11/4/13
60370,11/4/13,NSP,USD,JUDY,951,11/4/13
87856,11/4/13,MTLK,USD,VITA,94700,11/4/13
87857,11/4/13,OJSC,USD,VITA,17100,11/4/13
87858,11/4/13,BARZ,USD,VITA,1818,11/4/13
87860,11/4/13,D&G,USD,SHERRY,2956,11/4/13
60369,11/1/13,YATO CHINA,USD,JUDY,2614.5,11/1/13
87854,11/1/13,PELI,USD,VITA,1890,11/1/13
87855,11/1/13,D&G,USD,VITA,5200,11/1/13
2299,10/31/13,VICSA,USD,SHERRY,20203.2,10/31/13
50062,10/30/13,DEDRA,USD,BONNIE,8700,10/30/13
50063,10/30/13,SOUVENIR,USD,BONNIE,4512,10/30/13
70936,10/30/13,PROFIX,USD,ANGELA,14678,10/30/13
87853,10/30/13,TECHWARE,USD,VITA,4194,10/30/13
70935,10/29/13,CAPRI OPTICS,USD,ANGELA,5017,10/29/13
87851,10/29/13,BALZER,USD,VITA,7431,10/29/13
87852,10/29/13,DG,USD,VITA,15755,10/29/13
2294,10/28/13,MAILSHOP,USD,SHERRY,36625,10/28/13
70934,10/28/13,HELLY,USD,ANGELA,2871,10/28/13
87849,10/28/13,KONG,USD,VITA,6768,10/28/13
87850,10/28/13,KONG,USD,VITA,1950,10/28/13
2293,10/24/13,MAJOR,USD,SHERRY,79669.8,10/24/13
60368,10/24/13,Wyler,USD,JUDY,729,10/24/13
87848,10/24/13,KONG,USD,VITA,2239.2,10/24/13
60367,10/23/13,HOON,USD,JUDY,266,10/23/13
70932,10/23/13,HELLY,USD,ANGELA,33397.8,10/23/13
70933,10/23/13,HELLY,USD,ANGELA,3926.4,10/23/13
2291,10/22/13,SIER,USD,SHERRY,10315,10/22/13
2292,10/22/13,PRO,USD,SHERRY,807.5,10/22/13
70931,10/22/13,COYOTE,USD,ANGELA,1768,10/22/13
87847,10/22/13,TECHWARE,USD,VITA,4197,10/22/13
2268,10/21/13,3F,USD,SHERRY,22485.5,10/21/13
60366,10/21/13,BRANDWORX,USD,JUDY,874,10/21/13
9689,10/21/13,__,NTD,SHERRY,3675,10/21/13
2289,10/18/13,LIBE,USD,SHERRY,79143.84,10/18/13
2290,10/18/13,VICSA-ME,USD,SHERRY,7058.4,10/18/13
70930,10/18/13,PT,USD,ANGELA,2337,10/18/13
60365,10/16/13,SPECTRONICS,USD,JUDY,19200,10/16/13
2288,10/15/13,pro-grade,NTD,SHERRY,6300,10/15/13
60364,10/15/13,TOYA,USD,JUDY,32720.23,10/15/13
87845,10/15/13,GGSM,USD,VITA,41947.2,10/15/13
87846,10/15/13,LOGA,USD,VITA,30860.24,10/15/13
2279,10/14/13,TOPG,USD,SHERRY,1672,10/14/13
2285,10/14/13,LIBE,USD,SHERRY,8294.4,10/14/13
2286,10/14/13,IRID,USD,SHERRY,2957,10/14/13
2287,10/14/13,URSU,USD,SHERRY,3168,10/14/13
50060,10/14/13,OPTIQUE D,USD,BONNIE,1660,10/14/13
70929,10/14/13,KAWIN,USD,ANGELA,4777,10/14/13
87837a,10/14/13,DECTRA,USD,VITA,2750,10/14/13
2280,10/11/13,ANDES,USD,SHERRY,39750,10/11/13
2281,10/11/13,IRID,USD,SHERRY,2675,10/11/13
2282,10/11/13,MOTIV,USD,SHERRY,2064.5,10/11/13
2283,10/11/13,IRID,USD,SHERRY,1806,10/11/13
2284,10/11/13,VICSA,USD,SHERRY,9223.2,10/11/13
22279,10/11/13,TOPG,USD,SHERRY,1512,10/11/13
60363,10/11/13,PHU,USD,JUDY,7452,10/11/13
70928,10/11/13,GASPART,USD,ANGELA,1461.2,10/11/13
60362,10/9/13,ALPHA,USD,JUDY,2380,10/9/13
70927,10/9/13,PROT-CAP ,USD,ANGELA,107040,10/9/13
87844,10/9/13,MCCRAY,USD,VITA,2907,10/9/13
2275,10/8/13,pro-grade,NTD,SHERRY,117300,10/8/13
2278,10/8/13,MCCOR,USD,SHERRY,5160.96,10/8/13
60360,10/8/13,INNOV,USD,JUDY,2420,10/8/13
60361,10/8/13,AUSLINK,USD,JUDY,8330.4,10/8/13
70924,10/8/13,ICIS,USD,ANGELA,43177,10/8/13
70925,10/8/13,IL SUK,USD,ANGELA,2950,10/8/13
2276,10/7/13,IRID,USD,SHERRY,1297.9,10/7/13
2277,10/7/13,IRID,USD,SHERRY,3125,10/7/13
50058,10/7/13,OTIA,USD,BONNIE,502,10/7/13
50059,10/7/13,OPTIQUE D,USD,BONNIE,1866.5,10/7/13
60359,10/7/13,ERICA OPTICAL,USD,JUDY,7039,10/22/13
87842,10/7/13,PELI,USD,VITA,1512,10/7/13
87843,10/7/13,PELI,USD,VITA,7800,10/7/13
2274,10/4/13,OPTICAID,USD,SHERRY,14741.94,10/4/13
50057,10/4/13,SOUVENIR,USD,BONNIE,165668.7,10/4/13
87841,10/4/13,KONG,USD,SHERRY,3840,10/4/13
2273,10/3/13,LAMP,USD,SHERRY,5595.2,10/3/13
70923,10/3/13,PHILLIPS,USD,ANGELA,1729.5,10/3/13
87839,10/3/13,CLUTE,USD,VITA,25542,10/3/13
87840,10/3/13,SILV,USD,VITA,19884,10/3/13
2270,10/2/13,ROYA,USD,SHERRY,1320,10/2/13
2271,10/2/13,TOMAS,USD,SHERRY,1865,10/2/13
2272,10/2/13,KROS,USD,SHERRY,19773,10/2/13
60357,10/2/13,Estecs,USD,JUDY,5081.25,10/2/13
60358,10/2/13,INFRA,USD,JUDY,26499.5,10/2/13
70920,10/2/13,MAPLES,USD,ANGELA,17850.4,10/2/13
70921,10/2/13,IL SUK,USD,ANGELA,950,10/2/13
70922,10/2/13,WELLPATH,NTD,ANGELA,236420,10/2/13
87838,10/1/13,SIAM,USD,VITA,5747,10/1/13
2269,9/30/13,ARS,USD,SHERRY,19525,9/30/13
60356,9/30/13,Wyler,USD,JUDY,510,9/30/13
70919,9/30/13,PT,USD,ANGELA,11160,9/30/13
70917,9/26/13,CONG ,USD,ANGELA,21957,9/26/13
70918,9/26/13,CONG ,USD,ANGELA,21957,9/26/13
9688,9/26/13,__,NTD,SHERRY,131670,9/26/13
60355,9/25/13,IBRAHIM,USD,JUDY,1688,9/25/13
87836,9/25/13,OJSC,USD,VITA,26352,9/25/13
87837,9/25/13,DECTRA,USD,VITA,5459,9/25/13
50056,9/24/13,OPTOPLAST,USD,BONNIE,3958,9/24/13
87835,9/24/13,KAZ,USD,VITA,1277.5,9/24/13
2265,9/23/13,KLEA,USD,SHERRY,6236.7,9/23/13
2266,9/23/13,UVWR,USD,SHERRY,858,9/23/13
2267,9/23/13,PASS,USD,SHERRY,1357.5,9/23/13
60354,9/23/13,YATO CHINA,USD,JUDY,7767.41,9/23/13
70915,9/23/13,Hoe Seng,USD,ANGELA,2215,9/23/13
70916,9/23/13,MAPLES,USD,ANGELA,8600,9/23/13
87833,9/23/13,ARIO,USD,VITA,8202.6,9/23/13
87834,9/23/13,KONG,USD,VITA,6138,9/23/13
2261,9/18/13,LIBE,USD,SHERRY,30994.56,9/18/13
2262,9/18/13,THUR,USD,SHERRY,3121,9/18/13
2263,9/18/13,IRID,USD,SHERRY,720,9/18/13
2264,9/18/13,ROC,USD,SHERRY,1727,9/18/13
50055,9/18/13,OPTIQUE D,USD,BONNIE,1398.6,9/18/13
87832,9/18/13,BAFFIN,USD,VITA,1530.8,9/18/13
2259,9/17/13,VICSA,USD,SHERRY,11306.4,9/17/13
2260,9/17/13,ROYA,USD,SHERRY,6810,9/17/13
60353,9/16/13,JM,USD,JUDY,8205,9/16/13
60352,9/14/13,PROT,USD,JUDY,2870,9/14/13
87831,9/13/13,CLUTE,USD,VITA,7275,9/13/13
2255,9/12/13,3F,USD,VITA,2145,9/12/13
60351,9/12/13,Fischer,USD,JUDY,4290,9/10/13
70914,9/12/13,Vision Express ,USD,ANGELA,3055.48,9/12/13
2257,9/11/13,DEGI,USD,SHERRY,2850,9/11/13
2258,9/11/13,DEGI,USD,SHERRY,3600,9/11/13
70912,9/11/13,POLYCORE OP,USD,ANGELA,840,9/11/13
70913,9/11/13,PROFIX,USD,ANGELA,10936.8,9/11/13
2256,9/10/13,MCCOR,USD,SHERRY,8183.2,9/10/13
9687,9/10/13,__,NTD,SHERRY,11025,9/10/13
70910,9/9/13,FALCON,USD,ANGELA,16252.5,9/9/13
70911,9/9/13,CHIN LAI,USD,ANGELA,17524,9/9/13
2252,9/6/13,DEGI,USD,SHERRY,8886,9/6/13
2253,9/6/13,DEGI,USD,SHERRY,38070,9/6/13
2254,9/6/13,DEGI,USD,SHERRY,6132,9/6/13
60349,9/6/13,Wyler,USD,JUDY,7038,9/6/13
60350,9/6/13,KORUS,USD,JUDY,6922.4,9/6/13
87827,9/6/13,PELI,USD,VITA,7860,9/6/13
87828,9/6/13,D&G,USD,VITA,3620,9/6/13
87829,9/6/13,LOCA,USD,VITA,492,9/6/13
2251,9/5/13,OPTICAID,USD,SHERRY,5422.4,9/5/13
50054,9/5/13,SOUVENIR,USD,BONNIE,165939,9/5/13
60348,9/5/13,__,NTD,JUDY,533300,9/5/13
87826,9/5/13,OJSC,USD,VITA,2100,9/5/13
87824,9/4/13,BALZER,USD,VITA,13656.9,9/4/13
87825,9/4/13,TECHWARE,USD,VITA,530,9/4/13
2250,9/3/13,FARK,USD,SHERRY,47169,9/3/13
50053,9/2/13,DEDRA,USD,BONNIE,5310,9/2/13
